word,total_count,system,system_count,system_sloc,normalized_system_count,languages,contexts,categories
23,2518,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
23,2518,panda3d,1,589605,1.6960507458383154e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
23,2518,rigraph,7,309989,2.258144643842201e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
23,2518,toggldesktop,6,370691,1.6185987790369877e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
23,2518,wireshark,87,4346078,2.0018048456562446e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
40,195,ccv,30,274433,0.00010931629942463188,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
40,195,cling,1,29129,3.43300490919702e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
40,195,drill,1,420706,2.3769568297100587e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
40,195,toggldesktop,7,370691,1.888365242209819e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
40,195,wireshark,156,4346078,3.589443171521542e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
41,76,ccv,30,274433,0.00010931629942463188,"C,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",digit
41,76,drill,1,420706,2.3769568297100587e-06,"C,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",digit
41,76,mgba,1,335182,2.9834537654169975e-06,"C,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",digit
41,76,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",digit
41,76,wireshark,43,4346078,9.893977972783737e-06,"C,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",digit
42,56,ccv,18,274433,6.558977965477913e-05,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
42,56,mgba,1,335182,2.9834537654169975e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
42,56,toggldesktop,4,370691,1.0790658526913252e-05,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
42,56,wireshark,33,4346078,7.593052862834031e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
18,6619,ccv,26,274433,9.474079283468095e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,deeplearning4j,6445,554761,0.011617615513707704,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,drill,21,420706,4.9916093423911234e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,facebook-repo-ds2,1,9339,0.00010707784559374665,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,mgba,1,335182,2.9834537654169975e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,rigraph,1,309989,3.2259209197745727e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,toggldesktop,8,370691,2.1581317053826504e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
18,6619,wireshark,116,4346078,2.6690731275416595e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
behind,28,ccv,1,274433,3.6438766474877292e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,cling,1,29129,3.43300490919702e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,drill,2,420706,4.753913659420117e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,git2r,7,114486,6.114284716035148e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,ovs,4,289815,1.3801908113796733e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,s3fs-fuse,6,21103,0.00028431976496232764,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,toggldesktop,1,370691,2.697664631728313e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
behind,28,wireshark,6,4346078,1.3805550659698238e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
some,46,cling,3,29129,0.0001029901472759106,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,crow,1,8484,0.00011786892975011787,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,deeplearning4j,3,554761,5.407734141368986e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,drill,13,420706,3.0900438786230764e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,freeminer,3,516,0.005813953488372093,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,guava,2,145688,1.3727966613585195e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,immutables,3,47133,6.364967220418815e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,ovs,1,289815,3.450477028449183e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,panda3d,2,589605,3.3921014916766308e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,rigraph,2,309989,6.4518418395491455e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,toggldesktop,6,370691,1.6185987790369877e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,weechat,2,210295,9.510449606505147e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
some,46,wireshark,4,4346078,9.203700439798825e-07,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
else,36,cling,2,29129,6.86600981839404e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
else,36,deeplearning4j,1,554761,1.8025780471229953e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
else,36,drill,22,420706,5.2293050253621294e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
else,36,immutables,6,47133,0.0001272993444083763,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
else,36,mgba,3,335182,8.950361296250991e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
else,36,toggldesktop,2,370691,5.395329263456626e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
what,116,cling,6,29129,0.0002059802945518212,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,deeplearning4j,11,554761,1.982835851835295e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,drill,2,420706,4.753913659420117e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,facebook-repo-ds2,24,9339,0.00256986829424992,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,freeminer,20,516,0.03875968992248062,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,mgba,10,335182,2.9834537654169974e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,proxygen,2,22714,8.805142203046579e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,rigraph,2,309989,6.4518418395491455e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,toggldesktop,14,370691,3.776730484419638e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
what,116,wireshark,25,4346078,5.752312774874266e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER","conjunction,determiner"
44,37,cling,1,29129,3.43300490919702e-05,"C,C++","ATTRIBUTE,DECLARATION,FUNCTION",digit
44,37,mgba,1,335182,2.9834537654169975e-06,"C,C++","ATTRIBUTE,DECLARATION,FUNCTION",digit
44,37,rigraph,2,309989,6.4518418395491455e-06,"C,C++","ATTRIBUTE,DECLARATION,FUNCTION",digit
44,37,toggldesktop,1,370691,2.697664631728313e-06,"C,C++","ATTRIBUTE,DECLARATION,FUNCTION",digit
44,37,wireshark,32,4346078,7.36296035183906e-06,"C,C++","ATTRIBUTE,DECLARATION,FUNCTION",digit
we,12,cling,1,29129,3.43300490919702e-05,"C,C++","ATTRIBUTE,DECLARATION,PARAMETER",determiner
we,12,freeminer,1,516,0.001937984496124031,"C,C++","ATTRIBUTE,DECLARATION,PARAMETER",determiner
we,12,rigraph,1,309989,3.2259209197745727e-06,"C,C++","ATTRIBUTE,DECLARATION,PARAMETER",determiner
we,12,toggldesktop,3,370691,8.092993895184938e-06,"C,C++","ATTRIBUTE,DECLARATION,PARAMETER",determiner
we,12,wireshark,6,4346078,1.3805550659698238e-06,"C,C++","ATTRIBUTE,DECLARATION,PARAMETER",determiner
these,5,cling,1,29129,3.43300490919702e-05,"C++,Java","DECLARATION,FUNCTION",determiner
these,5,deeplearning4j,1,554761,1.8025780471229953e-06,"C++,Java","DECLARATION,FUNCTION",determiner
these,5,drill,1,420706,2.3769568297100587e-06,"C++,Java","DECLARATION,FUNCTION",determiner
these,5,rigraph,2,309989,6.4518418395491455e-06,"C++,Java","DECLARATION,FUNCTION",determiner
128,188,deeplearning4j,2,554761,3.6051560942459906e-06,"C,Java","ATTRIBUTE,CLASS,FUNCTION",digit
128,188,guava,10,145688,6.863983306792598e-05,"C,Java","ATTRIBUTE,CLASS,FUNCTION",digit
128,188,ovs,5,289815,1.7252385142245916e-05,"C,Java","ATTRIBUTE,CLASS,FUNCTION",digit
128,188,rigraph,78,309989,0.0002516218317424167,"C,Java","ATTRIBUTE,CLASS,FUNCTION",digit
128,188,toggldesktop,19,370691,5.125562800283794e-05,"C,Java","ATTRIBUTE,CLASS,FUNCTION",digit
128,188,wireshark,74,4346078,1.702684581362783e-05,"C,Java","ATTRIBUTE,CLASS,FUNCTION",digit
8192,13,deeplearning4j,2,554761,3.6051560942459906e-06,"C,Java","CLASS,DECLARATION,FUNCTION",digit
8192,13,toggldesktop,2,370691,5.395329263456626e-06,"C,Java","CLASS,DECLARATION,FUNCTION",digit
8192,13,wireshark,9,4346078,2.0708325989547358e-06,"C,Java","CLASS,DECLARATION,FUNCTION",digit
05,213,deeplearning4j,2,554761,3.6051560942459906e-06,"C,C++","DECLARATION,FUNCTION,PARAMETER",digit
05,213,wireshark,211,4346078,4.85495198199388e-05,"C,C++","DECLARATION,FUNCTION,PARAMETER",digit
along,34,deeplearning4j,29,554761,5.2274763366566866e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
along,34,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
along,34,wireshark,4,4346078,9.203700439798825e-07,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
1110,1,deeplearning4j,1,554761,1.8025780471229953e-06,Java,ATTRIBUTE,digit
11110,1,deeplearning4j,1,554761,1.8025780471229953e-06,Java,ATTRIBUTE,digit
111,22,deeplearning4j,1,554761,1.8025780471229953e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
111,22,freeminer,3,516,0.005813953488372093,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
111,22,wireshark,18,4346078,4.1416651979094715e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
1111,1,deeplearning4j,1,554761,1.8025780471229953e-06,Java,ATTRIBUTE,digit
11111,1,deeplearning4j,1,554761,1.8025780471229953e-06,Java,ATTRIBUTE,digit
1400,2,deeplearning4j,1,554761,1.8025780471229953e-06,"C,Java","ATTRIBUTE,FUNCTION",digit
1400,2,wireshark,1,4346078,2.3009251099497063e-07,"C,Java","ATTRIBUTE,FUNCTION",digit
several,5,deeplearning4j,3,554761,5.407734141368986e-06,"C,Java","DECLARATION,FUNCTION",determiner
several,5,wireshark,2,4346078,4.6018502198994126e-07,"C,Java","DECLARATION,FUNCTION",determiner
how,41,deeplearning4j,4,554761,7.210312188491981e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
how,41,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
how,41,git2r,1,114486,8.734692451478784e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
how,41,mgba,10,335182,2.9834537654169974e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
how,41,rigraph,3,309989,9.677762759323717e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
how,41,wireshark,22,4346078,5.062035241889354e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
beyond,9,deeplearning4j,1,554761,1.8025780471229953e-06,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
beyond,9,drill,3,420706,7.130870489130176e-06,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
beyond,9,panda3d,2,589605,3.3921014916766308e-06,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
beyond,9,weechat,1,210295,4.7552248032525735e-06,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
beyond,9,wireshark,2,4346078,4.6018502198994126e-07,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
upon,22,deeplearning4j,5,554761,9.012890235614976e-06,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
upon,22,panda3d,14,589605,2.3744710441736417e-05,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
upon,22,rigraph,1,309989,3.2259209197745727e-06,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
upon,22,wireshark,2,4346078,4.6018502198994126e-07,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
till,16,deeplearning4j,12,554761,2.1630936565475945e-05,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER","conjunction,preposition"
till,16,drill,1,420706,2.3769568297100587e-06,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER","conjunction,preposition"
till,16,immutables,1,47133,2.121655740139605e-05,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER","conjunction,preposition"
till,16,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER","conjunction,preposition"
till,16,wireshark,1,4346078,2.3009251099497063e-07,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER","conjunction,preposition"
also,5,deeplearning4j,3,554761,5.407734141368986e-06,"C++,Java","DECLARATION,PARAMETER",conjunction
also,5,panda3d,2,589605,3.3921014916766308e-06,"C++,Java","DECLARATION,PARAMETER",conjunction
19,5496,deeplearning4j,5349,554761,0.009641989974060901,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
19,5496,facebook-repo-ds2,1,9339,0.00010707784559374665,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
19,5496,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
19,5496,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
19,5496,rigraph,1,309989,3.2259209197745727e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
19,5496,toggldesktop,54,370691,0.00014567389011332888,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
19,5496,wireshark,89,4346078,2.0478233478552385e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
certain,1,deeplearning4j,1,554761,1.8025780471229953e-06,C++,FUNCTION,determiner
little,111,deeplearning4j,7,554761,1.2618046329860967e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
little,111,drill,7,420706,1.6638697807970412e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
little,111,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
little,111,guava,24,145688,0.00016473559936302235,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
little,111,panda3d,8,589605,1.3568405966706523e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
little,111,toggldesktop,31,370691,8.36276035835777e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
little,111,wireshark,33,4346078,7.593052862834031e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",determiner
anti,50,deeplearning4j,20,554761,3.6051560942459906e-05,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
anti,50,freeminer,5,516,0.009689922480620155,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
anti,50,panda3d,6,589605,1.0176304475029892e-05,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
anti,50,rigraph,14,309989,4.516289287684402e-05,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
anti,50,weechat,2,210295,9.510449606505147e-06,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
anti,50,wireshark,3,4346078,6.902775329849119e-07,"C,C++,Java","DECLARATION,FUNCTION,PARAMETER",preposition
17,9793,deeplearning4j,7471,554761,0.013467060590055898,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
17,9793,facebook-repo-ds2,1,9339,0.00010707784559374665,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
17,9793,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
17,9793,rigraph,1,309989,3.2259209197745727e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
17,9793,toggldesktop,11,370691,2.967431094901144e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
17,9793,wireshark,2308,4346078,0.0005310535153763923,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
79,17,deeplearning4j,1,554761,1.8025780471229953e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
79,17,toggldesktop,1,370691,2.697664631728313e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
79,17,wireshark,15,4346078,3.4513876649245596e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
03,276,deeplearning4j,1,554761,1.8025780471229953e-06,C,"DECLARATION,FUNCTION,PARAMETER",digit
03,276,panda3d,1,589605,1.6960507458383154e-06,C,"DECLARATION,FUNCTION,PARAMETER",digit
03,276,wireshark,274,4346078,6.304534801262195e-05,C,"DECLARATION,FUNCTION,PARAMETER",digit
39,33,deeplearning4j,1,554761,1.8025780471229953e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
39,33,toggldesktop,1,370691,2.697664631728313e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
39,33,wireshark,31,4346078,7.13286784084409e-06,C,"ATTRIBUTE,DECLARATION,FUNCTION",digit
considering,1,deeplearning4j,1,554761,1.8025780471229953e-06,Java,FUNCTION,preposition
26,1031,deeplearning4j,972,554761,0.0017521058618035514,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
26,1031,facebook-repo-ds2,1,9339,0.00010707784559374665,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
26,1031,rigraph,1,309989,3.2259209197745727e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
26,1031,toggldesktop,2,370691,5.395329263456626e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
26,1031,wireshark,55,4346078,1.2655088104723385e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
27,706,deeplearning4j,648,554761,0.001168070574535701,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
27,706,facebook-repo-ds2,1,9339,0.00010707784559374665,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
27,706,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
27,706,toggldesktop,3,370691,8.092993895184938e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
27,706,wireshark,53,4346078,1.2194903082733444e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
29,371,deeplearning4j,324,554761,0.0005840352872678505,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
29,371,rigraph,1,309989,3.2259209197745727e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
29,371,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
29,371,wireshark,45,4346078,1.0354162994773678e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
35,128,deeplearning4j,72,554761,0.00012978561939285565,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
35,128,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
35,128,wireshark,55,4346078,1.2655088104723385e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
36,61,deeplearning4j,36,554761,6.489280969642783e-05,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER",digit
36,61,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER",digit
36,61,wireshark,24,4346078,5.522220263879295e-06,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER",digit
37,61,deeplearning4j,36,554761,6.489280969642783e-05,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER",digit
37,61,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER",digit
37,61,wireshark,24,4346078,5.522220263879295e-06,"C,Java","ATTRIBUTE,FUNCTION,PARAMETER",digit
onto,26,deeplearning4j,2,554761,3.6051560942459906e-06,"C,C#,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
onto,26,git2r,21,114486,0.00018342854148105446,"C,C#,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
onto,26,guava,2,145688,1.3727966613585195e-05,"C,C#,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
onto,26,toggldesktop,1,370691,2.697664631728313e-06,"C,C#,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
210,3,deeplearning4j,1,554761,1.8025780471229953e-06,"C,Java","DECLARATION,FUNCTION",digit
210,3,wireshark,2,4346078,4.6018502198994126e-07,"C,Java","DECLARATION,FUNCTION",digit
211,3,deeplearning4j,1,554761,1.8025780471229953e-06,"C,Java","DECLARATION,FUNCTION",digit
211,3,wireshark,2,4346078,4.6018502198994126e-07,"C,Java","DECLARATION,FUNCTION",digit
nothing,7,deeplearning4j,1,554761,1.8025780471229953e-06,"C,C++,Java","DECLARATION,FUNCTION",determiner
nothing,7,freeminer,2,516,0.003875968992248062,"C,C++,Java","DECLARATION,FUNCTION",determiner
nothing,7,git2r,2,114486,1.7469384902957568e-05,"C,C++,Java","DECLARATION,FUNCTION",determiner
nothing,7,guava,2,145688,1.3727966613585195e-05,"C,C++,Java","DECLARATION,FUNCTION",determiner
0123,2,deeplearning4j,2,554761,3.6051560942459906e-06,C++,DECLARATION,digit
4567,1,deeplearning4j,1,554761,1.8025780471229953e-06,C++,DECLARATION,digit
400,17,deeplearning4j,2,554761,3.6051560942459906e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
400,17,drill,5,420706,1.1884784148550293e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
400,17,wireshark,10,4346078,2.3009251099497062e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
below,73,deeplearning4j,7,554761,1.2618046329860967e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
below,73,drill,5,420706,1.1884784148550293e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
below,73,freeminer,7,516,0.013565891472868217,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
below,73,guava,34,145688,0.00023337543243094833,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
below,73,ovs,5,289815,1.7252385142245916e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
below,73,panda3d,9,589605,1.526445671254484e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
below,73,wireshark,6,4346078,1.3805550659698238e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
38,169,drill,23,420706,5.4670007083331355e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
38,169,toggldesktop,57,370691,0.00015376688400851383,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
38,169,wireshark,89,4346078,2.0478233478552385e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
opposite,37,drill,32,420706,7.606261855072188e-05,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
opposite,37,panda3d,2,589605,3.3921014916766308e-06,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
opposite,37,wireshark,3,4346078,6.902775329849119e-07,"C,C++,Java","ATTRIBUTE,FUNCTION,PARAMETER",preposition
